,index,time,ghi,dhi,dni,temp_air,cloud_cover (%),wind_speed,precipitation (mm),This Month Full Load Hours (h),Total Yield (kWh),Daily Value (kWh),poa_global,theoretical_kwh,PR_Daily,Month,Daily Value Imputed,energy_mwh,co2_avoided,trees_saved,cars_offroad,homes_powered,coal_emission_avoided,coal_tonnage_avoided,gas_saved
251,251,2025-09-09,4.92,0.836,8.4809,19.379166666666666,2.3333333333333335,2.5914351851851856,0.0,,,,4.154381640264827,0.0442441644688204,,9,41.33225742162872,0.041332257421628715,0.022319419007679506,1.014519045803614,0.004852047610365111,0.004133225742162872,0.037199031679465845,0.008927767603071802,9.70409522073022
252,252,2025-09-10,4.714,0.935,7.8506,19.125,23.958333333333332,1.459490740740741,0.6,,,,3.969462633676805,0.042274777048657966,,9,39.49248422689624,0.03949248422689624,0.02132594148252397,0.9693609764783623,0.004636074235331298,0.003949248422689624,0.03554323580420662,0.008530376593009589,9.272148470662597
253,253,2025-09-11,4.658,0.937,7.3282,17.224999999999998,24.291666666666668,0.9421296296296298,0.0,,,,3.7420558324253492,0.03985289461532997,,9,37.22999674677269,0.037229996746772694,0.020104198243257255,0.9138271928753298,0.004370477878968969,0.003722999674677269,0.033506997072095424,0.008041679297302902,8.740955757937938
254,254,2025-09-12,4.707,0.84,8.2938,18.633333333333333,2.4583333333333335,2.0555555555555554,0.0,,,,3.9885698908560623,0.04247826933761706,,9,39.68258377497339,0.039682583774973385,0.02142859523848563,0.9740270562948014,0.004658390269236007,0.003968258377497339,0.03571432539747605,0.008571438095394252,9.316780538472013
255,255,2025-09-13,4.717,0.781,8.3467,19.837500000000002,18.125,2.460648148148148,0.0,,,,3.9217567161516302,0.04176670902701486,,9,39.017854442146906,0.03901785444214691,0.02106964139875933,0.9577109726708788,0.004580356825817246,0.0039017854442146907,0.035116068997932216,0.008427856559503732,9.160713651634492
256,256,2025-09-14,4.56,0.867,7.9511,18.845833333333335,19.708333333333332,2.2118055555555554,0.0,,,,3.8211728474221056,0.04069549082504542,,9,38.01713791805621,0.03801713791805621,0.020529254475750353,0.9331479307159252,0.0044628814077718165,0.0038017137918056206,0.03421542412625059,0.008211701790300141,8.925762815543631
257,257,2025-09-15,4.293,1.007,7.038099999999999,17.983333333333334,36.958333333333336,2.798611111111111,0.0,,,,3.5829227810383806,0.03815812761805876,,9,35.646769972307126,0.035646769972307125,0.019249255785045848,0.8749661720475386,0.0041846208228360545,0.0035646769972307126,0.032082092975076415,0.007699702314018339,8.369241645672108
258,258,2025-09-16,4.64,0.749,8.543299999999999,14.766666666666666,5.541666666666667,1.5185185185185182,0.0,,,,3.8646279597337125,0.04115828777116404,,9,38.44947611995396,0.03844947611995396,0.02076271710477514,0.94375986839887,0.004513634153211987,0.003844947611995396,0.03460452850795857,0.008305086841910055,9.027268306423974
259,259,2025-09-17,4.56,0.773,8.229899999999999,16.7,19.583333333333332,3.509259259259259,0.0,,,,3.74008530354153,0.03983190848271729,,9,37.21039180574046,0.037210391805740456,0.020093611575099847,0.9133459806863568,0.004368176429369533,0.0037210391805740455,0.03348935262516641,0.008037444630039938,8.736352858739064
260,260,2025-09-18,4.444,0.739,8.3365,17.329166666666666,3.5416666666666665,3.2974537037037033,0.0,,,,3.7116194328055925,0.03952874695937956,,9,36.92718270294999,0.03692718270294999,0.019940678659592998,0.9063944845269545,0.0043349301433897825,0.0036927182702949993,0.03323446443265499,0.0079762714638372,8.669860286779565
261,261,2025-09-19,4.317,0.856,7.6656,15.1,47.958333333333336,1.3738425925925928,0.0,,,,3.5510125898107754,0.03781828408148476,,9,35.32929306421336,0.03532929306421336,0.019077818254675215,0.8671735570306917,0.004147351794494612,0.003532929306421336,0.031796363757792025,0.007631127301870086,8.294703588989224
262,262,2025-09-20,4.07,0.941,6.7654,16.75,44.916666666666664,1.9386574074074074,0.0,,,,3.2844837026601006,0.03497975143333007,,9,32.67757698997477,0.03267757698997477,0.017645891574586375,0.8020859806630171,0.003836063385779647,0.0032677576989974767,0.02940981929097729,0.00705835662983455,7.672126771559294
263,263,2025-09-21,3.891,1.016,6.7285,17.412499999999998,38.208333333333336,2.2696759259259256,0.0,,,,3.311777399029432,0.03527042929966345,,9,32.94912404125942,0.032949124041259416,0.017792526982280087,0.8087512264672767,0.003867940648321758,0.0032949124041259416,0.029654211637133474,0.007117010792912035,7.735881296643517
264,264,2025-09-22,4.187,0.79,7.5125,13.270833333333334,44.291666666666664,3.9131944444444446,1.0,,,,3.3435389622941587,0.03560868994843278,,9,33.2651222384995,0.0332651222384995,0.017963166008789732,0.8165075458540788,0.0039050360888673334,0.00332651222384995,0.02993861001464955,0.007185266403515893,7.810072177734666
265,265,2025-09-23,4.02,0.832,7.3255,15.383333333333333,34.625,2.761574074074074,0.0,,,,3.287282786587424,0.03500956167715606,,9,32.705425287855626,0.032705425287855625,0.01766092965544204,0.80276952979282,0.003839332533791748,0.0032705425287855626,0.029434882759070063,0.007064371862176816,7.678665067583496
266,266,2025-09-24,2.361,1.162,3.1671,11.6625,72.70833333333333,3.1400462962962963,0.1,,,,2.167413734210347,0.023082956269340194,,9,21.563763312762227,0.021563763312762226,0.011644432188891602,0.5292923722223456,0.002531398301932957,0.0021563763312762224,0.019407386981486002,0.00465777287555664,5.062796603865914
267,267,2025-09-25,3.774,0.898,6.9574,10.579166666666667,30.5,2.5625,0.0,,,,3.1656971810109744,0.033714674977766874,,9,31.4957608940639,0.0314957608940639,0.017007710882794506,0.7730777673997503,0.0036973284527814145,0.0031495760894063897,0.028346184804657507,0.006803084353117802,7.394656905562829
268,268,2025-09-26,3.751,0.871,6.6271,12.333333333333334,70.5,5.138888888888888,1.7,,,,3.005753141744583,0.032011270959579806,,9,29.904465539794963,0.029904465539794964,0.01614841139148928,0.7340186996131491,0.003510524215541148,0.0029904465539794963,0.02691401898581547,0.006459364556595712,7.021048431082296
269,269,2025-09-27,2.175,1.085,3.2836,12.299999999999999,93.375,2.439814814814815,0.0,,,,2.09093936636191,0.02226850425175434,,9,20.80291403800315,0.020802914038003148,0.0112335735805217,0.5106169809328046,0.0024420812131568915,0.002080291403800315,0.018722622634202834,0.0044934294322086805,4.884162426313783
270,270,2025-09-28,2.059,1.259,1.9198,10.325000000000001,97.08333333333333,2.5231481481481484,1.2000000000000002,,,,1.8106899368720293,0.01928384782768711,,9,18.014691249400137,0.018014691249400135,0.009727933274676073,0.4421787852125488,0.002114768103190451,0.0018014691249400136,0.016213222124460122,0.003891173309870429,4.229536206380901
271,271,2025-09-29,3.449,0.984,5.9805,15.070833333333333,70.54166666666667,4.061342592592592,0.0,,,,2.8255021376609006,0.030091597766088586,,9,28.111134655341385,0.028111134655341385,0.015180012713884349,0.6900005779038341,0.0033000027638879024,0.0028111134655341386,0.025300021189807245,0.0060720050855537396,6.600005527775804
272,272,2025-09-30,2.586,1.233,3.316,16.283333333333335,94.875,2.1759259259259256,0.0,,,,2.205850462083008,0.023492307421184036,,9,21.946173227990105,0.021946173227990105,0.011850933543114658,0.5386787974143027,0.0025762899006771,0.0021946173227990104,0.019751555905191096,0.004740373417245864,5.1525798013542
273,273,2025-10-01,1.871,1.38,1.1338,11.65,81.95833333333333,2.2152777777777777,4.2,64.23,8388.7,,1.6603705000459932,0.017682945825489824,,10,27.681361672728748,0.02768136167272875,0.014947935303273525,0.6794516046942511,0.003249551152885549,0.002768136167272875,0.024913225505455876,0.00597917412130941,6.499102305771098
274,274,2025-10-02,3.088,1.031,4.7333,9.395833333333334,52.916666666666664,1.2708333333333333,0.1,64.23,8388.7,,2.420113878102784,0.02577421280179465,,10,40.34764984507833,0.04034764984507833,0.021787730916342302,0.9903514052882866,0.0047364632426831095,0.0040347649845078335,0.0363128848605705,0.008715092366536921,9.47292648536622
275,275,2025-10-03,3.297,0.764,6.4375,11.275,33.333333333333336,2.756944444444444,0.0,64.23,8388.7,49.0,2.654952687773184,0.028275246124784405,1732.964579114645,10,49.0,0.049,0.026460000000000004,1.202727272727273,0.0057521739130434795,0.0049,0.0441,0.010584000000000001,11.50434782608696
276,276,2025-10-04,3.029,1.014,5.0142,9.424999999999999,49.25,4.157407407407407,0.30000000000000004,64.23,8388.7,33.1,2.44639091214261,0.02605406321431879,1270.4352379788847,10,33.1,0.033100000000000004,0.017874000000000004,0.8124545454545457,0.003885652173913045,0.0033100000000000004,0.029790000000000004,0.007149600000000002,7.77130434782609
277,277,2025-10-05,3.38,0.706,6.6276,3.7541666666666664,26.125,3.9097222222222223,0.0,64.23,8388.7,57.8,2.6048118367023982,0.02774124606088054,2083.5401507615393,10,57.8,0.0578,0.031212,1.4187272727272728,0.006785217391304349,0.0057799999999999995,0.05202,0.0124848,13.570434782608697
278,278,2025-10-06,1.621,1.398,0.6187999999999999,7.979166666666667,96.125,2.5555555555555554,0.0,64.23,8388.7,24.3,1.505450575077304,0.016033048624573287,1515.6194289061314,10,24.3,0.024300000000000002,0.013122000000000002,0.5964545454545456,0.0028526086956521747,0.0024300000000000003,0.021870000000000004,0.0052488000000000005,5.705217391304349
279,279,2025-10-07,2.884,0.939,5.0944,11.145833333333334,67.75,2.902777777777778,0.2,64.23,8388.7,30.2,2.3363032442756912,0.02488162955153611,1213.7468704550965,10,30.2,0.030199999999999998,0.016308,0.7412727272727273,0.003545217391304348,0.0030199999999999997,0.02718,0.0065232,7.090434782608696
280,280,2025-10-08,2.515,0.823,4.2024,11.270833333333334,61.75,3.832175925925926,0.0,64.23,8388.7,39.6,1.9581166731013901,0.020853942568529807,1898.9215046443749,10,39.6,0.0396,0.021384000000000004,0.9720000000000002,0.004648695652173914,0.00396,0.035640000000000005,0.008553600000000001,9.297391304347828
281,281,2025-10-09,3.263,0.586,7.301399999999999,5.8500000000000005,0.16666666666666666,2.2731481481481484,0.0,64.23,8388.7,53.7,2.56760093455773,0.027344949953039824,1963.7995349130415,10,53.7,0.053700000000000005,0.028998000000000003,1.3180909090909092,0.006303913043478262,0.005370000000000001,0.048330000000000005,0.0115992,12.607826086956525
282,282,2025-10-10,3.141,0.582,7.0937,8.554166666666667,4.458333333333333,2.4085648148148144,0.0,64.23,8388.7,49.5,2.4783137353748095,0.02639404128174172,1875.423299964375,10,49.5,0.0495,0.026730000000000004,1.2150000000000003,0.005810869565217393,0.00495,0.044550000000000006,0.010692000000000002,11.621739130434785
283,283,2025-10-11,1.544,0.956,2.1786,11.75,67.16666666666667,4.984953703703703,0.6,64.23,8388.7,9.9,1.487622539699421,0.015843180047798833,624.8745498146033,10,9.9,0.0099,0.005346000000000001,0.24300000000000005,0.0011621739130434786,0.00099,0.008910000000000001,0.0021384000000000004,2.324347826086957
284,284,2025-10-12,1.489,1.292,0.5264,2.0166666666666666,100.0,6.033564814814814,0.6000000000000001,64.23,8388.7,12.4,1.3660530046327684,0.014548464499338984,852.3236249821003,10,12.4,0.0124,0.0066960000000000006,0.3043636363636364,0.0014556521739130437,0.00124,0.01116,0.0026784,2.9113043478260874
285,285,2025-10-13,2.359,1.102,3.4843,-0.5791666666666666,81.79166666666667,2.8125,0.0,64.23,8388.7,40.5,1.952459201116055,0.020793690491885987,1947.7062051973753,10,40.5,0.0405,0.02187,0.9940909090909091,0.004754347826086957,0.00405,0.03645,0.008748,9.508695652173914
286,286,2025-10-14,2.993,0.557,7.0728,0.0625,0.08333333333333333,3.4444444444444446,0.0,64.23,8388.7,52.2,2.339277359083117,0.024913303874235196,2095.2660579869585,10,52.2,0.0522,0.028188000000000005,1.2812727272727276,0.006127826086956523,0.005220000000000001,0.04698,0.011275200000000003,12.255652173913047
287,287,2025-10-15,2.587,0.898,5.1262,1.7958333333333332,25.833333333333332,2.6284722222222223,0.0,64.23,8388.7,48.5,2.1446051692737322,0.022840045052765247,2123.463412088502,10,48.5,0.0485,0.02619,1.1904545454545457,0.005693478260869566,0.00485,0.04365,0.010476000000000001,11.386956521739132
288,288,2025-10-16,2.719,0.665,5.883100000000001,3.6875,22.666666666666668,2.164351851851852,0.0,64.23,8388.7,48.3,2.094379541648287,0.022305142118554257,2165.4199620553973,10,48.3,0.048299999999999996,0.026082,1.1855454545454547,0.0056700000000000006,0.004829999999999999,0.043469999999999995,0.0104328,11.340000000000002
289,289,2025-10-17,2.463,0.659,5.198,8.570833333333333,44.375,5.373842592592593,1.3,64.23,8388.7,45.1,1.8993048702897926,0.02022759686858629,2229.627191653244,10,45.1,0.0451,0.024354,1.107,0.005294347826086957,0.00451,0.04059,0.0097416,10.588695652173914
290,290,2025-10-18,2.693,0.539,6.425,7.1375,26.416666666666668,4.642361111111112,0.2,64.23,8388.7,49.0,2.0616537550597602,0.021956612491386442,2231.67394420349,10,49.0,0.049,0.026460000000000004,1.202727272727273,0.0057521739130434795,0.0049,0.0441,0.010584000000000001,11.50434782608696
291,291,2025-10-19,1.087,0.783,1.2555999999999998,4.858333333333333,85.54166666666667,2.863425925925926,0.4,64.23,8388.7,15.9,1.040124115825096,0.011077321833537272,1435.3649951617163,10,15.9,0.0159,0.008586000000000002,0.3902727272727274,0.0018665217391304354,0.00159,0.014310000000000002,0.0034344000000000006,3.733043478260871
292,292,2025-10-20,1.686,0.723,2.7895,4.666666666666667,76.29166666666667,4.3842592592592595,0.7000000000000001,64.23,8388.7,10.7,1.3404163657525263,0.014275434295264403,749.5393680281597,10,10.7,0.0107,0.005778,0.26263636363636367,0.0012560869565217392,0.00107,0.00963,0.0023112000000000002,2.512173913043479
293,293,2025-10-21,2.296,0.656,5.0703000000000005,6.520833333333333,43.791666666666664,4.012731481481481,1.6,64.23,8388.7,33.9,1.7920700835429688,0.019085546389732616,1776.2132300407739,10,33.9,0.0339,0.018306,0.8320909090909091,0.003979565217391305,0.00339,0.03051,0.0073224,7.95913043478261
294,294,2025-10-22,2.451,0.508,6.1129,4.583333333333333,24.625,2.576388888888889,0.0,64.23,8388.7,3.3,1.8706883462362929,0.019922830887416518,165.63911116087004,10,3.3,0.0033,0.0017820000000000002,0.08100000000000002,0.00038739130434782613,0.00033,0.00297,0.0007128000000000001,0.7747826086956523
295,295,2025-10-23,2.398,0.507,6.071899999999999,9.4125,55.458333333333336,3.2118055555555554,1.0,64.23,8388.7,41.6,1.8396244047030694,0.01959199991008769,2123.315648780738,10,41.6,0.0416,0.022464,1.0210909090909093,0.004883478260869566,0.00416,0.03744,0.0089856,9.766956521739132
296,296,2025-10-24,1.92,0.886,2.9814000000000003,9.091666666666667,91.95833333333333,2.6157407407407405,0.0,64.23,8388.7,13.5,1.5003791718008908,0.015979038179679488,844.8568586041633,10,13.5,0.0135,0.0072900000000000005,0.3313636363636364,0.0015847826086956523,0.00135,0.01215,0.002916,3.1695652173913045
297,297,2025-10-25,1.981,0.624,3.9941999999999998,9.595833333333333,68.375,3.5254629629629632,2.8,64.23,8388.7,31.2,1.4621139131781853,0.015571513175347673,2003.6588383327353,10,31.2,0.0312,0.016848000000000002,0.765818181818182,0.0036626086956521747,0.00312,0.02808,0.006739200000000001,7.325217391304349
298,298,2025-10-26,0.648,0.616,0.1301,5.345833333333334,89.91666666666667,3.5532407407407405,6.2,64.23,8388.7,7.6,0.6127595157071342,0.006525888842280978,1164.5923158788573,10,7.6,0.0076,0.004104,0.18654545454545457,0.0008921739130434783,0.00076,0.00684,0.0016416,1.7843478260869567
299,299,2025-10-27,0.84,0.8,0.1252,3.108333333333333,86.625,6.826388888888888,3.0,64.23,8388.7,6.9,0.7862407694706638,0.00837346419486257,824.031707717029,10,6.9,0.006900000000000001,0.0037260000000000006,0.1693636363636364,0.0008100000000000002,0.0006900000000000001,0.006210000000000001,0.0014904000000000002,1.6200000000000003
300,300,2025-10-28,2.175,0.475,5.6063,2.8541666666666665,51.625,5.320601851851851,0.4,64.23,8388.7,42.7,1.6163736898799375,0.017214379797221332,2480.4843684750376,10,42.7,0.0427,0.023058000000000002,1.0480909090909092,0.005012608695652175,0.00427,0.038430000000000006,0.0092232,10.02521739130435
301,301,2025-10-29,1.8,0.686,3.7104,2.8125,81.79166666666667,3.333333333333333,1.4,64.23,8388.7,23.7,1.4116116694768945,0.015033664279928928,1576.461969530694,10,23.7,0.0237,0.012798,0.5817272727272728,0.0027821739130434787,0.0023699999999999997,0.02133,0.0051192,5.564347826086957
302,302,2025-10-30,1.968,0.537,4.9421,2.775,50.208333333333336,2.1504629629629632,0.0,64.23,8388.7,21.0,1.5073165994478828,0.01605292178411995,1308.1730716942664,10,21.0,0.021,0.011340000000000001,0.5154545454545455,0.0024652173913043483,0.0021000000000000003,0.0189,0.004536,4.930434782608697
303,303,2025-10-31,1.729,0.833,3.1871,0.9250000000000002,44.958333333333336,3.262731481481481,0.0,64.23,8388.7,17.0,1.4249033047914303,0.015175220196028733,1120.247336144012,10,17.0,0.017,0.00918,0.41727272727272735,0.001995652173913044,0.0017000000000000001,0.015300000000000001,0.0036720000000000004,3.991304347826088
304,304,2025-11-01,1.074,0.727,1.5461999999999998,5.016666666666667,74.91666666666667,3.1736111111111107,1.9000000000000001,35.17,8388.7,14.9,0.9922413511789756,0.010567370390056091,1410.0007333916221,11,14.9,0.0149,0.008046000000000001,0.3657272727272728,0.001749130434782609,0.00149,0.01341,0.0032184000000000006,3.498260869565218
305,305,2025-11-02,1.92,0.449,5.0825,4.258333333333334,44.458333333333336,4.402777777777778,5.0,35.17,8388.7,35.7,1.4103876347040905,0.015020628309598561,2376.7314698271844,11,35.7,0.0357,0.019278000000000003,0.8762727272727275,0.004190869565217393,0.0035700000000000003,0.032130000000000006,0.007711200000000001,8.381739130434784
306,306,2025-11-03,1.874,0.535,4.9176,2.6958333333333333,40.333333333333336,4.325231481481481,0.1,35.17,8388.7,29.6,1.4460195466479078,0.015400108171800216,1922.0644212228199,11,29.6,0.0296,0.015984,0.7265454545454547,0.003474782608695653,0.00296,0.02664,0.006393600000000001,6.949565217391306
307,307,2025-11-04,1.853,0.423,5.3252,-0.2874999999999999,8.875,2.1689814814814814,0.0,35.17,8388.7,37.9,1.4036927242567907,0.014949327513334817,2535.231097599083,11,37.9,0.037899999999999996,0.020465999999999998,0.9302727272727273,0.004449130434782608,0.0037899999999999995,0.034109999999999994,0.0081864,8.898260869565217
308,308,2025-11-05,1.574,0.644,3.225,-0.7916666666666666,58.458333333333336,2.7511574074074074,0.0,35.17,8388.7,19.5,1.211668001875094,0.01290426421996975,1511.1283888486369,11,19.5,0.0195,0.010530000000000001,0.4786363636363637,0.002289130434782609,0.00195,0.01755,0.0042120000000000005,4.578260869565218
309,309,2025-11-06,0.884,0.877,0.0205,0.6375,100.0,3.064814814814815,7.9,35.17,8388.7,1.1,0.8367232488117147,0.008911102599844761,123.44151441137744,11,1.1,0.0011,0.0005940000000000001,0.027000000000000007,0.00012913043478260874,0.00011,0.00099,0.00023760000000000006,0.25826086956521743
310,310,2025-11-07,0.625,0.621,0.0154,-1.6333333333333335,99.95833333333333,3.023148148148148,2.8000000000000003,35.17,8388.7,0.3,0.5925873698773786,0.006311055489194081,47.53563021489292,11,0.3,0.0003,0.000162,0.007363636363636365,3.521739130434783e-05,2.9999999999999997e-05,0.00027,6.48e-05,0.07043478260869566
311,311,2025-11-08,0.987,0.833,0.5814,-1.9124999999999999,98.29166666666667,1.2511574074074072,2.7,35.17,8388.7,3.3,0.8951357767861496,0.009533196022772493,346.15883195070154,11,3.3,0.0033,0.0017820000000000002,0.08100000000000002,0.00038739130434782613,0.00033,0.00297,0.0007128000000000001,0.7747826086956523
312,312,2025-11-09,1.475,0.654,3.0539,0.325,96.54166666666667,3.7060185185185186,0.0,35.17,8388.7,13.7,1.1611301394047744,0.012366035984660847,1107.8732115120672,11,13.7,0.013699999999999999,0.007398,0.3362727272727273,0.0016082608695652176,0.00137,0.012329999999999999,0.0029592,3.216521739130435
313,313,2025-11-10,1.33,0.566,3.0265,5.616666666666667,77.33333333333333,4.387731481481482,0.0,35.17,8388.7,25.2,1.0657725250854222,0.011350477392159745,2220.170934608152,11,25.2,0.0252,0.013608,0.6185454545454546,0.002958260869565218,0.00252,0.022680000000000002,0.0054432000000000005,5.916521739130435
314,314,2025-11-11,1.544,0.412,4.6451,4.3,52.416666666666664,3.4155092592592595,0.0,35.17,8388.7,31.5,1.1923572756983383,0.012698604986187304,2480.587437302255,11,31.5,0.0315,0.01701,0.7731818181818183,0.0036978260869565223,0.00315,0.02835,0.006804,7.395652173913045
315,315,2025-11-12,1.511,0.431,4.4216999999999995,0.19166666666666674,74.875,1.9907407407407407,0.0,35.17,8388.7,30.0,1.1637745234951804,0.01239419867522367,2420.487260702928,11,30.0,0.03,0.0162,0.7363636363636363,0.0035217391304347826,0.003,0.027,0.00648,7.043478260869565
316,316,2025-11-13,1.193,0.671,2.0256,0.5,97.25,2.2245370370370368,0.0,35.17,8388.7,13.5,0.9798014876107686,0.010434885843054685,1293.7372006791443,11,13.5,0.0135,0.0072900000000000005,0.3313636363636364,0.0015847826086956523,0.00135,0.01215,0.002916,3.1695652173913045
317,317,2025-11-14,1.505,0.377,4.7965,-0.42083333333333334,36.958333333333336,5.024305555555556,0.8,35.17,8388.7,32.2,1.1593237005292276,0.012346797410636273,2607.96374388236,11,32.2,0.0322,0.017388,0.7903636363636365,0.0037800000000000004,0.0032199999999999998,0.02898,0.0069552,7.560000000000001
318,318,2025-11-15,1.275,0.491,3.1699,-4.808333333333334,29.5,1.994212962962963,0.0,35.17,8388.7,28.0,0.9915311010053586,0.010559806225707067,2651.563807282379,11,28.0,0.028,0.015120000000000001,0.6872727272727274,0.003286956521739131,0.0028,0.0252,0.006048,6.573913043478262
319,319,2025-11-16,1.342,0.44,3.9522999999999997,-1.5583333333333333,66.20833333333333,2.134259259259259,0.0,35.17,8388.7,21.0,1.0656061184875751,0.011348705161892675,1850.4313664359693,11,21.0,0.021,0.011340000000000001,0.5154545454545455,0.0024652173913043483,0.0021000000000000003,0.0189,0.004536,4.930434782608697
320,320,2025-11-17,1.222,0.508,3.1178000000000003,-0.7166666666666667,88.16666666666667,2.0335648148148144,0.0,35.17,8388.7,10.1,0.9891399157675076,0.010534340102923955,958.7691209244897,11,10.1,0.0101,0.0054540000000000005,0.24790909090909094,0.0011856521739130436,0.00101,0.009089999999999999,0.0021816,2.3713043478260873
321,321,2025-11-18,0.706,0.588,0.5197999999999999,-2.8333333333333335,83.04166666666667,1.0347222222222223,0.4,35.17,8388.7,3.7,0.6422378513749085,0.006839833117142775,540.9488706276526,11,3.7,0.0037,0.001998,0.09081818181818184,0.0004343478260869566,0.00037,0.00333,0.0007992000000000001,0.8686956521739132
322,322,2025-11-19,1.33,0.347,4.469600000000001,-1.6541666666666668,41.583333333333336,2.263888888888889,2.3,35.17,8388.7,21.1,1.0440459456282438,0.011119089320940797,1897.637422541607,11,21.1,0.0211,0.011394000000000001,0.517909090909091,0.002476956521739131,0.00211,0.01899,0.0045576,4.953913043478262
323,323,2025-11-20,1.203,0.494,3.0486,-5.7625,47.291666666666664,1.0150462962962963,0.0,35.17,8388.7,25.1,0.9537663798433653,0.01015761194533184,2471.053249040024,11,25.1,0.0251,0.013554000000000002,0.6160909090909092,0.0029465217391304354,0.00251,0.022590000000000002,0.0054216,5.8930434782608705
324,324,2025-11-21,0.503,0.445,0.43710000000000004,-0.7708333333333331,80.875,2.8333333333333335,0.0,35.17,8388.7,10.5,0.49094535340016854,0.005228568013711794,2008.1980328961968,11,10.5,0.0105,0.0056700000000000006,0.25772727272727275,0.0012326086956521742,0.0010500000000000002,0.00945,0.002268,2.4652173913043485
325,325,2025-11-22,0.848,0.486,1.7157,2.0124999999999997,61.791666666666664,3.435185185185185,0.0,35.17,8388.7,23.2,0.7303455564932715,0.00777818017665334,2982.702826766105,11,23.2,0.0232,0.012528,0.5694545454545454,0.002723478260869565,0.00232,0.02088,0.0050111999999999995,5.44695652173913
326,326,2025-11-23,1.0,0.477,2.4909,0.6833333333333335,81.20833333333333,2.3368055555555554,0.4,35.17,8388.7,16.9,0.8411173679460088,0.008957899968624995,1886.602893445135,11,16.9,0.0169,0.009126,0.41481818181818186,0.0019839130434782613,0.0016899999999999999,0.01521,0.0036504000000000003,3.9678260869565225
327,327,2025-11-24,1.179,0.356,3.9414000000000002,-4.425,43.583333333333336,2.177083333333333,0.0,35.17,8388.7,21.9,0.9491976831543003,0.010108955325593298,2166.39596225683,11,21.9,0.0219,0.011826,0.5375454545454545,0.0025708695652173915,0.00219,0.01971,0.0047304,5.141739130434783
328,328,2025-11-25,1.177,0.314,4.1413,-5.754166666666666,12.416666666666666,1.5879629629629628,0.0,35.17,8388.7,23.7,0.9375995418640681,0.009985435120852326,2373.456911307541,11,23.7,0.0237,0.012798,0.5817272727272728,0.0027821739130434787,0.0023699999999999997,0.02133,0.0051192,5.564347826086957
329,329,2025-11-26,0.604,0.543,0.2858,-9.504166666666666,73.66666666666667,1.1435185185185184,0.0,35.17,8388.7,2.5,0.5597104139130908,0.0059609159081744165,419.39863579884775,11,2.5,0.0025,0.00135,0.06136363636363637,0.0002934782608695653,0.00025,0.0022500000000000003,0.00054,0.5869565217391305
330,330,2025-11-27,0.279,0.269,0.0545,-8.491666666666667,99.91666666666667,1.6863425925925923,1.1,35.17,8388.7,2.2,0.2638217087006362,0.002809701197661776,783.0014101965123,11,2.2,0.0022,0.0011880000000000003,0.05400000000000001,0.0002582608695652175,0.00022,0.00198,0.0004752000000000001,0.5165217391304349
331,331,2025-11-28,0.752,0.695,0.2901,-9.658333333333333,100.0,2.7812500000000004,3.7,35.17,8388.7,0.3,0.7044137290796074,0.007502006214697819,39.98930304966216,11,0.3,0.0003,0.000162,0.007363636363636365,3.521739130434783e-05,2.9999999999999997e-05,0.00027,6.48e-05,0.07043478260869566
332,332,2025-11-29,0.994,0.487,2.5549,-15.404166666666667,51.958333333333336,1.1608796296296295,0.0,35.17,8388.7,0.7,0.852335855373261,0.009077376859725228,77.11478886657008,11,0.7,0.0007,0.000378,0.017181818181818184,8.217391304347827e-05,7e-05,0.00063,0.00015120000000000002,0.16434782608695653
333,333,2025-11-30,0.99,0.429,2.8968000000000003,-17.224999999999998,33.666666666666664,2.28125,0.0,35.17,8388.7,0.1,0.8486536419933243,0.009038161287228903,11.06419733196197,11,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
334,334,2025-12-01,0.203,0.201,0.009,-8.75,81.08333333333333,2.105324074074074,2.0,0.0,8388.7,0.1,0.1922759294021676,0.002047738648133085,48.834356909349545,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
335,335,2025-12-02,0.533,0.497,0.17880000000000001,-2.379166666666667,99.5,3.509259259259259,3.5,0.0,8388.7,0.9,0.4992701790895512,0.005317227407303719,169.26114515316087,12,0.9,0.0009,0.000486,0.02209090909090909,0.00010565217391304348,8.999999999999999e-05,0.00081,0.0001944,0.21130434782608698
336,336,2025-12-03,0.618,0.513,0.4721,-7.8,99.45833333333333,2.5532407407407405,0.8,0.0,8388.7,0.1,0.5593598034118299,0.005957181906335987,16.7864607078124,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
337,337,2025-12-04,0.404,0.402,0.0089,0.37083333333333335,89.95833333333333,3.116898148148148,5.9,0.0,8388.7,0.9,0.38316515059951833,0.00408070885388487,220.54991723881315,12,0.9,0.0009,0.000486,0.02209090909090909,0.00010565217391304348,8.999999999999999e-05,0.00081,0.0001944,0.21130434782608698
